crn	r0	r1	r2
4416	0123	0111	0003
4417	0323	0114	0003
4418	0123	0114	0001
4419	0123	0113	0001
442	0114	0112	0022
4420	0124	0113	0001
4421	0323	0113	0001
4422	0123	0111	0011
4423	1422	0023	0011
4424	1322	0024	0011
4425	1422	0012	0011
4426	1322	0012	0011
4427	1423	0012	0011
4428	1424	0012	0011
4429	1323	0012	0011
443	0114	0024	0022
4430	1324	0012	0011
4431	1323	0012	0004
4432	1324	0012	0004
4433	1323	0012	0001
4434	1324	0012	0001
4435	3323	0012	0001
4436	3324	0012	0001
4437	3323	0012	0004
4438	3423	0012	0001
4439	3424	0012	0001
444	0114	0023	0022
4440	4423	0012	0001
4441	1423	0012	0001
4442	1423	0012	0003
4443	1402	0012	0003
4444	1402	0012	0001
4445	1302	0012	0001
4446	1302	0012	0004
4447	3402	0012	0001
4448	3302	0012	0001
4449	4402	0012	0001
445	0113	0024	0022
4450	4424	0012	0001
4451	3324	0012	0004
4452	3402	0012	0004
4453	0302	0012	0004
4454	3302	0012	0004
4455	0402	0012	0003
4456	4402	0012	0003
4457	3402	0012	0003
4458	4424	0012	0003
4459	1304	0012	0001
446	0313	0023	0014
4460	1404	0012	0001
4461	1303	0012	0001
4462	1434	0012	0001
4463	1433	0012	0001
4464	1334	0012	0001
4465	3334	0012	0001
4466	4434	0012	0001
4467	4434	0012	0003
4468	0034	0012	0003
4469	0044	0012	0003
447	0334	0023	0014
4470	0034	0012	0004
4471	0033	0012	0004
4472	0044	0012	0004
4473	1334	0012	0004
4474	1344	0012	0004
4475	3334	0012	0004
4476	3344	0012	0004
4477	2334	0012	0004
4478	2333	0012	0004
4479	0223	0012	0003
448	0334	0024	0014
4480	1422	0012	0003
4481	1322	0012	0004
4482	2322	0012	0004
4483	2324	0012	0004
4484	3422	0012	0003
4485	3423	0012	0003
4486	4423	0012	0003
4487	4422	0012	0003
4488	0422	0012	0003
4489	3422	0012	0004
449	0344	0024	0014
4490	3322	0012	0004
4491	1312	0012	0004
4492	1314	0012	0004
4493	1311	0012	0004
4494	1322	0012	0001
4495	0312	0003	0001
4496	0324	0003	0001
4497	0112	0103	0003
4498	2322	0012	0001
4499	2312	0024	0011
45	2433	0111	0002
450	0344	0024	0011
4500	2324	0024	0014
4501	2402	0033	0002
4502	2402	0013	0002
4503	2402	0011	0002
4504	2302	0044	0002
4505	2302	0014	0002
4506	2302	0011	0002
4507	2300	0044	0002
4508	2300	0014	0002
4509	2300	0011	0002
451	0334	0024	0011
4510	0302	0044	0002
4511	3302	0044	0002
4512	3300	0044	0002
4513	3300	0014	0002
4514	3300	0011	0002
4515	3302	0011	0002
4516	3322	0011	0002
4517	3302	0014	0002
4518	3322	0014	0002
4519	3322	0044	0002
452	0333	0024	0011
4520	0300	0044	0002
4521	3323	0044	0002
4522	3323	0014	0002
4523	3323	0011	0002
4524	3303	0044	0002
4525	3303	0014	0002
4526	3303	0011	0002
4527	3334	0044	0002
4528	3324	0044	0002
4529	3324	0014	0002
453	0333	0012	0011
4530	3324	0011	0002
4531	3344	0011	0002
4532	3344	0014	0002
4533	3304	0011	0002
4534	3304	0014	0002
4535	3304	0044	0002
4536	3344	0044	0002
4537	3312	0044	0002
4538	3312	0014	0002
4539	3301	0044	0002
454	0333	0023	0011
4540	3301	0014	0002
4541	3301	0011	0002
4542	3314	0014	0002
4543	3314	0011	0002
4544	3311	0011	0002
4545	3311	0014	0002
4546	3314	0044	0002
4547	3311	0044	0002
4548	3334	0014	0002
4549	3334	0011	0002
455	0333	0023	0014
4550	3313	0044	0002
4551	1323	0044	0002
4552	1323	0014	0002
4553	1323	0011	0002
4554	1312	0014	0002
4555	1322	0014	0002
4556	1324	0014	0002
4557	1314	0011	0002
4558	1301	0014	0002
4559	1301	0011	0002
456	3433	0024	0014
4560	1303	0011	0002
4561	1300	0011	0002
4562	1303	0014	0002
4563	1300	0044	0002
4564	1300	0014	0002
4565	1333	0044	0002
4566	1333	0011	0002
4567	1334	0044	0002
4568	1334	0011	0002
4569	4404	0033	0002
457	2333	0024	0014
4570	3404	0033	0002
4571	3404	0013	0002
4572	1404	0013	0002
4573	1400	0011	0002
4574	1400	0013	0002
4575	4400	0011	0002
4576	4404	0011	0002
4577	1404	0011	0002
4578	1404	0033	0002
4579	1400	0033	0002
458	2333	0024	0004
4580	4400	0033	0002
4581	4434	0011	0002
4582	4434	0013	0002
4583	4434	0033	0002
4584	2404	0011	0002
4585	2434	0011	0002
4586	2444	0011	0002
4587	2404	0033	0002
4588	2444	0033	0002
4589	2444	0013	0002
459	2333	0024	0001
4590	2400	0033	0002
4591	2400	0011	0002
4592	2434	0033	0002
4593	2434	0013	0002
4594	2403	0033	0002
4595	2403	0013	0002
4596	2403	0011	0002
4597	1400	0023	0003
4598	1434	0023	0003
4599	1404	0023	0003
46	0233	0111	0002
460	1333	0024	0004
4600	1403	0023	0003
4601	1433	0023	0003
4602	2404	0012	0003
4603	2404	0023	0003
4604	2400	0023	0003
4605	2400	0012	0003
4606	2403	0012	0003
4607	4403	0012	0003
4608	4400	0012	0003
4609	4404	0012	0003
461	1333	0012	0004
4610	2403	0023	0003
4611	0234	0023	0003
4612	0244	0023	0003
4613	0204	0023	0003
4614	0400	0023	0003
4615	4400	0023	0003
4616	4404	0023	0003
4617	0044	0023	0003
4618	0034	0023	0003
4619	0033	0023	0003
462	0133	0012	0004
4620	0201	0023	0003
4621	0214	0023	0003
4622	0211	0023	0003
4623	0301	0023	0003
4624	3401	0012	0003
4625	3401	0023	0003
4626	3414	0023	0003
4627	3301	0012	0004
4628	3314	0012	0004
4629	3304	0012	0004
463	0104	0012	0003
4630	3300	0012	0004
4631	3404	0012	0001
4632	3400	0012	0001
4633	3300	0012	0001
4634	4400	0012	0001
4635	3401	0012	0001
4636	3301	0012	0001
4637	4401	0012	0001
4638	4401	0023	0001
4639	4411	0023	0001
464	0103	0012	0003
4640	4400	0023	0001
4641	3400	0023	0001
4642	0300	0023	0001
4643	0400	0023	0001
4644	1300	0012	0004
4645	1300	0012	0001
4646	0212	0114	0023
4647	1312	0144	0112
4648	1412	0133	0112
4649	1312	0114	0112
465	0103	0012	0004
4650	1302	0144	0112
4651	1323	0144	0112
4652	1223	0112	0111
4653	1412	0023	0011
4654	3423	0124	0111
4655	3423	0123	0111
4656	4423	0123	0111
4657	2412	0023	0003
4658	0223	0024	0013
4659	0212	0024	0003
466	0403	0012	0004
4660	0212	0023	0003
4661	0212	0024	0001
4662	0212	0023	0001
4663	0224	0023	0001
4664	0223	0023	0001
4665	0223	0024	0001
4666	0224	0024	0001
4667	0034	0024	0001
4668	0044	0024	0001
4669	0033	0024	0001
467	0403	0023	0004
4670	0033	0023	0001
4671	0033	0012	0001
4672	0034	0012	0001
4673	0044	0012	0001
4674	0034	0023	0001
4675	0044	0023	0001
4676	0244	0024	0001
4677	0244	0023	0001
4678	0222	0023	0001
4679	0222	0024	0001
468	0403	0024	0004
4680	0224	0012	0001
4681	0234	0023	0001
4682	0234	0024	0001
4683	0224	0013	0002
4684	0224	0014	0002
4685	0224	0011	0002
4686	0212	0033	0024
4687	0212	0044	0024
4688	0223	0034	0024
4689	0223	0033	0024
469	3403	0024	0004
4690	0223	0044	0024
4691	0213	0023	0001
4692	0214	0023	0001
4693	0214	0023	0004
4694	0014	0012	0004
4695	0014	0012	0001
4696	0211	0023	0001
4697	0211	0024	0001
4698	0244	0023	0004
4699	0214	0024	0001
47	0233	0114	0002
470	3403	0024	0001
4700	0213	0024	0001
4701	0223	0024	0014
4702	0223	0024	0011
4703	0223	0023	0014
4704	0223	0023	0011
4705	0234	0023	0004
4706	0212	0023	0014
4707	0212	0023	0011
4708	0212	0024	0011
4709	0212	0024	0014
471	3401	0024	0001
4710	0224	0023	0011
4711	0224	0023	0014
4712	0224	0024	0011
4713	0224	0024	0014
4714	0434	0024	0011
4715	0414	0024	0011
4716	0434	0024	0013
4717	0423	0124	0111
4718	0424	0124	0111
4719	0422	0024	0003
472	0401	0024	0001
4720	0422	0024	0001
4721	0422	0023	0003
4722	0434	0023	0013
4723	0424	0023	0011
4724	0423	0023	0011
4725	0334	0023	0011
4726	0434	0023	0011
4727	0433	0023	0011
4728	0433	0023	0013
4729	0234	0024	0003
473	0403	0024	0001
4730	0244	0024	0003
4731	0334	0023	0013
4732	0333	0023	0013
4733	0333	0024	0014
4734	0234	0113	0012
4735	0244	0113	0012
4736	0234	0114	0012
4737	0244	0114	0012
4738	0313	0113	0012
4739	0211	0114	0012
474	0403	0024	0003
4740	0414	0133	0112
4741	0411	0133	0112
4742	0444	0133	0112
4743	0444	0113	0112
4744	0412	0114	0112
4745	0412	0113	0024
4746	0412	0133	0112
4747	0424	0133	0112
4748	0423	0133	0112
4749	0412	0113	0112
475	0401	0024	0003
4750	0424	0113	0112
4751	0423	0113	0112
4752	0323	0113	0112
4753	0323	0114	0112
4754	0424	0114	0112
4755	0423	0114	0112
4756	0312	0114	0112
4757	3422	0024	0011
4758	2404	0023	0011
4759	2324	0024	0011
476	0401	0012	0003
4760	2422	0013	0002
4761	2403	0033	0023
4762	2400	0033	0023
4763	2312	0044	0002
4764	2312	0014	0002
4765	2324	0012	0011
4766	1422	0133	0112
4767	1322	0144	0112
4768	1423	0133	0112
4769	1424	0133	0112
477	0301	0024	0001
4770	1312	0024	0014
4771	0423	0123	0111
4772	1324	0144	0112
4773	1401	0133	0112
4774	1413	0133	0112
4775	3401	0133	0112
4776	3414	0144	0112
4777	3414	0133	0112
4778	3413	0133	0112
4779	3411	0133	0112
478	0201	0024	0001
4780	3411	0144	0112
4781	3433	0144	0112
4782	3433	0133	0112
4783	2333	0024	0011
4784	3433	0023	0013
4785	3433	0023	0003
4786	1333	0024	0001
4787	1333	0024	0014
4788	1333	0024	0011
4789	1433	0023	0011
479	0201	0012	0001
4790	0033	0023	0011
4791	4433	0023	0011
4792	2433	0023	0011
4793	2433	0023	0013
4794	2433	0023	0001
4795	4433	0023	0001
4796	4433	0012	0001
4797	2433	0012	0001
4798	1433	0023	0001
4799	1413	0023	0001
48	2333	0114	0002
480	0024	0022	0011
4800	1411	0023	0001
4801	4414	0023	0001
4802	4414	0012	0001
4803	4413	0012	0001
4804	0013	0012	0001
4805	4434	0023	0001
4806	1434	0023	0001
4807	1444	0023	0001
4808	1413	0012	0001
4809	4413	0023	0001
481	0022	0012	0004
4810	0034	0024	0003
4811	0044	0024	0003
4812	0033	0024	0003
4813	3413	0024	0011
4814	3414	0024	0011
4815	3411	0024	0011
4816	3433	0024	0011
4817	3433	0012	0011
4818	3444	0012	0011
4819	2444	0012	0011
482	0022	0012	0001
4820	2444	0023	0011
4821	3444	0023	0011
4822	3444	0023	0013
4823	3412	0023	0011
4824	3422	0023	0011
4825	3424	0023	0011
4826	0412	0023	0011
4827	0402	0023	0011
4828	3412	0023	0001
4829	3402	0023	0001
483	0034	0024	0012
4830	3422	0023	0001
4831	3422	0024	0001
4832	3402	0024	0001
4833	3400	0024	0001
4834	0400	0024	0001
4835	3404	0024	0001
4836	3444	0024	0001
4837	3414	0024	0001
4838	3411	0024	0001
4839	3414	0012	0001
484	0044	0024	0012
4840	3444	0012	0001
4841	3414	0023	0001
4842	3404	0023	0001
4843	3444	0023	0001
4844	3401	0023	0001
4845	3411	0023	0001
4846	0400	0024	0003
4847	3404	0023	0003
4848	3404	0012	0003
4849	3444	0023	0003
485	0033	0024	0012
4850	3400	0023	0003
4851	3400	0012	0003
4852	1401	0023	0003
4853	1411	0023	0003
4854	1401	0012	0003
4855	1401	0023	0001
4856	1400	0023	0001
4857	1404	0023	0001
4858	1400	0012	0001
4859	1401	0012	0001
486	0034	0023	0012
4860	0014	0012	0003
4861	1301	0012	0004
4862	1314	0024	0004
4863	1301	0024	0004
4864	1311	0024	0004
4865	1304	0024	0004
4866	1344	0024	0004
4867	1300	0024	0004
4868	3300	0024	0004
4869	3304	0024	0004
487	0033	0023	0012
4870	0304	0024	0004
4871	0044	0024	0004
4872	3344	0024	0004
4873	3301	0024	0004
4874	2412	0111	0012
4875	2401	0113	0112
4876	2403	0033	0012
4877	2404	0033	0012
4878	1402	0033	0012
4879	1302	0044	0012
488	0033	0023	0002
4880	1423	0033	0012
4881	1324	0044	0024
4882	1312	0044	0024
4883	1412	0033	0023
4884	1423	0033	0023
4885	1323	0044	0024
4886	1323	0044	0012
4887	1323	0014	0012
4888	1312	0044	0012
4889	2412	0033	0002
489	1303	0124	0111
4890	3402	0033	0023
4891	3422	0033	0023
4892	3412	0033	0023
4893	3424	0033	0023
4894	3401	0033	0023
4895	3404	0033	0023
4896	3400	0033	0023
4897	3414	0033	0023
4898	3411	0033	0023
4899	3444	0033	0023
49	0333	0114	0002
490	1304	0124	0111
4900	4414	0033	0023
4901	4411	0033	0023
4902	1444	0033	0023
4903	1411	0033	0023
4904	1413	0033	0023
4905	1434	0033	0023
4906	1433	0033	0023
4907	1413	0113	0023
4908	1411	0113	0023
4909	1301	0114	0024
491	1344	0124	0111
4910	1311	0114	0024
4911	1314	0114	0024
4912	3401	0114	0024
4913	3404	0114	0024
4914	3414	0114	0024
4915	3444	0114	0024
4916	3413	0114	0024
4917	3411	0114	0024
4918	3403	0114	0012
4919	3400	0114	0012
492	0144	0124	0111
4920	3433	0114	0012
4921	3401	0114	0012
4922	3413	0114	0012
4923	3411	0114	0012
4924	3313	0114	0012
4925	3311	0114	0012
4926	3413	0111	0012
4927	3313	0111	0012
4928	3411	0111	0012
4929	3311	0111	0012
493	0134	0124	0111
4930	4411	0111	0012
4931	4413	0111	0012
4932	4433	0111	0012
4933	3413	0111	0002
4934	3433	0111	0002
4935	4411	0113	0012
4936	4413	0113	0012
4937	0413	0113	0012
4938	3413	0113	0012
4939	3403	0113	0012
494	0133	0124	0111
4940	3404	0113	0012
4941	3401	0113	0012
4942	3400	0113	0012
4943	4400	0113	0012
4944	4404	0113	0012
4945	0414	0113	0012
4946	3314	0114	0012
4947	3414	0114	0012
4948	3444	0114	0012
4949	3411	0114	0002
495	0134	0123	0111
4950	4414	0111	0012
4951	3314	0111	0012
4952	3444	0111	0012
4953	3301	0114	0012
4954	3301	0111	0012
4955	3304	0111	0012
4956	3300	0111	0012
4957	3404	0111	0012
4958	3400	0111	0012
4959	4404	0111	0012
496	0133	0123	0111
4960	4400	0111	0012
4961	4401	0111	0012
4962	3401	0111	0012
4963	3404	0114	0012
4964	3301	0114	0002
4965	3401	0114	0002
4966	3400	0114	0002
4967	3404	0114	0002
4968	3404	0111	0002
4969	3301	0111	0002
497	0144	0123	0111
4970	3401	0111	0002
4971	3400	0111	0002
4972	3403	0114	0002
4973	4403	0111	0012
4974	3403	0111	0012
4975	3303	0111	0012
4976	3403	0111	0002
4977	3303	0111	0002
4978	4414	0113	0012
4979	4401	0113	0012
498	0144	0112	0111
4980	4403	0113	0012
4981	4414	0133	0112
4982	4414	0113	0112
4983	4404	0113	0112
4984	4434	0113	0112
4985	4434	0133	0112
4986	4413	0133	0112
4987	4413	0113	0112
4988	0413	0113	0112
4989	4433	0113	0112
499	0134	0112	0111
4990	0434	0113	0112
4991	0414	0113	0112
4992	4411	0113	0112
4993	0411	0113	0112
4994	4403	0113	0112
4995	4401	0113	0112
4996	4400	0113	0112
4997	0414	0114	0112
4998	3444	0144	0112
4999	3404	0144	0112
5	0024	0022	0003
50	3433	0113	0002
500	0133	0112	0111
5000	3403	0144	0112
5001	3400	0144	0112
5002	1314	0144	0112
5003	1334	0144	0112
5004	1344	0144	0112
5005	1314	0111	0012
5006	1311	0111	0012
5007	1314	0114	0012
5008	1311	0114	0012
5009	0114	0111	0012
501	0134	0112	0104
5010	1334	0111	0012
5011	2302	0024	0004
5012	3422	0024	0014
5013	2303	0024	0014
5014	3402	0044	0024
5015	2422	0113	0002
5016	2422	0111	0002
5017	2422	0111	0102
5018	2422	0112	0111
5019	2434	0033	0012
502	0134	0112	0103
5020	2414	0033	0012
5021	2423	0033	0002
5022	2412	0013	0002
5023	2324	0044	0002
5024	2324	0014	0002
5025	2324	0412	0114
5026	1422	0023	0013
5027	1422	0023	0003
5028	1322	0024	0004
5029	1422	0023	0001
503	0144	0112	0104
5030	1322	0024	0001
5031	1302	0024	0004
5032	1324	0024	0004
5033	3324	0024	0004
5034	3323	0024	0004
5035	3334	0024	0004
5036	0034	0024	0004
5037	0034	0023	0004
5038	0033	0023	0004
5039	0044	0023	0004
504	0144	0111	0024
5040	1333	0012	0001
5041	1344	0012	0001
5042	1334	0024	0004
5043	1334	0024	0001
5044	1344	0024	0001
5045	3334	0024	0001
5046	3344	0024	0001
5047	3344	0012	0001
5048	0103	0023	0001
5049	0103	0024	0001
505	0134	0111	0024
5050	0304	0024	0001
5051	0300	0024	0001
5052	0403	0023	0001
5053	0301	0024	0004
5054	0403	0023	0003
5055	3401	0024	0004
5056	3400	0024	0004
5057	3413	0023	0001
5058	3413	0012	0001
5059	3413	0024	0001
506	0133	0111	0024
5060	3433	0024	0001
5061	3303	0024	0001
5062	3300	0024	0001
5063	3303	0012	0001
5064	3301	0024	0001
5065	3313	0024	0001
5066	3311	0024	0001
5067	3403	0023	0001
5068	4403	0023	0001
5069	3433	0023	0001
507	0134	0111	0023
5070	3433	0012	0001
5071	4403	0012	0001
5072	3403	0012	0001
5073	1301	0024	0001
5074	1303	0024	0001
5075	1300	0024	0001
5076	1301	0012	0001
5077	1311	0024	0001
5078	1314	0024	0001
5079	1314	0012	0001
508	0044	0023	0012
5080	3314	0024	0001
5081	1304	0024	0001
5082	3304	0024	0001
5083	1403	0023	0001
5084	4404	0023	0001
5085	4404	0012	0001
5086	3304	0012	0001
5087	3314	0012	0001
5088	1303	0024	0004
5089	1303	0012	0004
509	1113	1102	0111
5090	3303	0024	0004
5091	3303	0012	0004
5092	1304	0012	0004
5093	3404	0024	0004
5094	3444	0024	0004
5095	3403	0023	0003
5096	4403	0023	0003
5097	4433	0023	0003
5098	4434	0023	0003
5099	3403	0012	0003
51	3324	0002	0001
510	1114	1102	0111
5100	3400	0023	0013
5101	3403	0023	0013
5102	3404	0023	0013
5103	3413	0023	0013
5104	3414	0023	0013
5105	3401	0023	0013
5106	3411	0023	0013
5107	1404	0023	0013
5108	1400	0023	0013
5109	1401	0023	0013
511	2412	0033	0023
5110	4401	0023	0013
5111	4401	0012	0003
5112	4401	0023	0003
5113	4411	0023	0003
5114	4400	0023	0013
5115	4400	0023	0011
5116	4400	0012	0011
5117	3400	0012	0011
5118	3300	0012	0011
5119	0301	0012	0011
512	2423	0033	0023
5120	3401	0012	0011
5121	3301	0012	0011
5122	4401	0012	0011
5123	0401	0012	0011
5124	3413	0012	0011
5125	3313	0012	0011
5126	4413	0012	0011
5127	4433	0012	0011
5128	0033	0012	0011
5129	3403	0012	0011
513	0224	0034	0023
5130	3303	0012	0011
5131	0403	0012	0011
5132	4403	0012	0011
5133	4414	0012	0003
5134	1224	0111	0102
5135	2404	0133	0112
5136	2414	0133	0112
5137	0222	0114	0112
5138	0324	0411	0113
5139	2413	0133	0112
514	0224	0044	0023
5140	1412	0113	0112
5141	2403	0133	0112
5142	2322	0112	0111
5143	2411	0133	0112
5144	2400	0133	0112
5145	3412	0144	0112
5146	3412	0133	0112
5147	3312	0144	0112
5148	4412	0133	0112
5149	3402	0144	0112
515	0224	0044	0024
5150	3402	0133	0112
5151	3424	0133	0112
5152	3424	0144	0112
5153	3302	0144	0112
5154	4402	0133	0112
5155	4424	0133	0112
5156	4423	0133	0112
5157	3423	0144	0112
5158	3423	0133	0112
5159	3323	0144	0112
516	0114	0044	0024
5160	3422	0144	0112
5161	3422	0133	0112
5162	4422	0133	0112
5163	0422	0133	0112
5164	3322	0144	0112
5165	3444	0133	0112
5166	3403	0133	0112
5167	3404	0133	0112
5168	3400	0133	0112
5169	1444	0133	0112
517	0114	0034	0024
5170	1434	0133	0112
5171	4401	0133	0112
5172	4411	0133	0112
5173	1401	0033	0023
5174	1404	0033	0023
5175	1403	0033	0023
5176	1400	0033	0023
5177	1301	0044	0002
5178	1401	0033	0002
5179	3401	0044	0002
518	0114	0033	0024
5180	3401	0033	0002
5181	3403	0033	0002
5182	3403	0044	0002
5183	3400	0044	0002
5184	3400	0033	0002
5185	0400	0033	0002
5186	0403	0033	0002
5187	3433	0044	0002
5188	3400	0014	0002
5189	3403	0013	0002
519	0334	0033	0023
5190	3403	0011	0002
5191	3400	0013	0002
5192	0400	0013	0002
5193	0401	0013	0002
5194	0401	0011	0002
5195	0400	0011	0002
5196	0401	0033	0002
5197	0403	0011	0002
5198	0402	0033	0002
5199	2324	0011	0002
52	3312	0002	0001
520	0114	0033	0023
5200	2423	0013	0002
5201	2423	0011	0002
5202	4423	0033	0002
5203	4423	0013	0002
5204	4422	0033	0002
5205	4423	0011	0002
5206	4412	0033	0002
5207	4412	0013	0002
5208	4412	0011	0002
5209	3413	0033	0002
521	0114	0033	0012
5210	3413	0013	0002
5211	3413	0011	0002
5212	3423	0011	0002
5213	3433	0011	0002
5214	3422	0011	0002
5215	3412	0011	0002
5216	3411	0011	0002
5217	3423	0033	0002
5218	3423	0013	0002
5219	3433	0013	0002
522	0134	0033	0012
5220	3412	0033	0002
5221	3422	0033	0002
5222	3422	0013	0002
5223	3412	0013	0002
5224	3411	0013	0002
5225	3424	0013	0002
5226	4414	0013	0002
5227	3444	0013	0002
5228	3414	0011	0002
5229	3444	0011	0002
523	0133	0033	0012
5230	3424	0011	0002
5231	4424	0011	0002
5232	4414	0011	0002
5233	4424	0033	0002
5234	3424	0033	0002
5235	4414	0033	0002
5236	3414	0033	0002
5237	3411	0033	0002
5238	3444	0033	0002
5239	3424	0044	0002
524	0433	0033	0012
5240	3424	0014	0002
5241	3412	0044	0002
5242	3412	0014	0002
5243	3422	0044	0002
5244	3411	0044	0002
5245	3411	0014	0002
5246	3414	0044	0002
5247	3444	0044	0002
5248	3312	0114	0002
5249	3322	0114	0002
525	0433	0033	0023
5250	3412	0114	0002
5251	3422	0114	0002
5252	3424	0114	0002
5253	3323	0114	0002
5254	3323	0111	0002
5255	3423	0114	0002
5256	3423	0111	0002
5257	3322	0111	0102
5258	4422	0111	0102
5259	4423	0111	0102
526	0033	0014	0012
5260	4424	0111	0102
5261	3323	0111	0102
5262	3412	0113	0002
5263	4412	0113	0002
5264	3414	0113	0002
5265	3411	0113	0002
5266	3423	0111	0102
5267	3422	0113	0002
5268	3423	0113	0002
5269	3424	0113	0002
527	0033	0013	0012
5270	2403	0023	0013
5271	2404	0023	0013
5272	1404	0323	0113
5273	2412	0012	0003
5274	0223	0023	0003
5275	2413	0023	0013
5276	2434	0023	0013
5277	2400	0023	0013
5278	3423	0323	0113
5279	2303	0024	0011
528	0044	0014	0012
5280	2313	0024	0011
5281	1312	0024	0011
5282	2312	0024	0001
5283	2301	0024	0011
5284	0223	0024	0003
5285	0224	0023	0003
5286	1302	0112	0111
5287	1312	0112	0111
5288	1224	0112	0111
5289	1302	0044	0002
529	0044	0034	0012
5290	2423	0113	0023
5291	2304	0144	0112
5292	1202	0112	0103
5293	2413	0033	0023
5294	1402	0023	0013
5295	2401	0023	0011
5296	2403	0023	0011
5297	2300	0024	0011
5298	2304	0024	0011
5299	2344	0024	0011
53	3302	0002	0001
530	0044	0033	0012
5300	2344	0012	0011
5301	0044	0012	0011
5302	3344	0012	0011
5303	2344	0012	0001
5304	1344	0012	0011
5305	1334	0012	0011
5306	1333	0012	0011
5307	1314	0012	0011
5308	1311	0012	0011
5309	1413	0012	0003
531	0044	0033	0023
5310	1413	0012	0011
5311	1411	0012	0011
5312	1434	0012	0011
5313	1433	0012	0011
5314	1444	0012	0011
5315	4414	0012	0011
5316	4434	0012	0011
5317	3414	0012	0011
5318	3314	0012	0011
5319	3334	0012	0011
532	0044	0033	0024
5320	0034	0012	0011
5321	1303	0012	0011
5322	1403	0012	0011
5323	1304	0012	0011
5324	1404	0012	0011
5325	1400	0012	0011
5326	4404	0012	0011
5327	3404	0012	0011
5328	1300	0012	0011
5329	3304	0012	0011
533	0044	0034	0024
5330	0304	0012	0011
5331	1401	0012	0011
5332	1301	0012	0011
5333	0014	0012	0011
5334	2413	0112	0103
5335	2413	0012	0003
5336	2401	0012	0003
5337	2414	0012	0003
5338	2411	0012	0003
5339	2414	0012	0011
534	3344	0044	0024
5340	2411	0012	0011
5341	2414	0012	0001
5342	2444	0012	0001
5343	2411	0012	0001
5344	2401	0012	0011
5345	2404	0012	0011
5346	2400	0012	0011
5347	2400	0012	0001
5348	2404	0012	0001
5349	2401	0012	0001
535	0344	0044	0024
5350	2413	0012	0011
5351	2434	0012	0011
5352	2403	0012	0011
5353	2433	0012	0011
5354	2434	0012	0001
5355	2403	0012	0001
5356	2413	0012	0001
5357	1211	0112	0104
5358	1201	0112	0100
5359	1211	0112	0100
536	2344	0044	0024
5360	1413	0023	0013
5361	1411	0023	0013
5362	1413	0023	0011
5363	1411	0023	0011
5364	1401	0023	0011
5365	1403	0023	0011
5366	1404	0023	0011
5367	1400	0023	0011
5368	1434	0023	0011
5369	1444	0023	0011
537	2344	0111	0024
5370	1434	0023	0013
5371	1433	0023	0013
5372	1444	0023	0013
5373	0044	0023	0011
5374	4434	0023	0011
5375	4434	0023	0013
5376	4433	0023	0013
5377	1334	0024	0014
5378	1344	0024	0014
5379	3444	0024	0014
538	0112	0111	0022
5380	3344	0024	0014
5381	3334	0024	0014
5382	3433	0023	0011
5383	3444	0024	0011
5384	3413	0024	0014
5385	3411	0024	0014
5386	3414	0024	0014
5387	3414	0024	0004
5388	3414	0424	0114
5389	3413	0424	0114
539	0412	0114	0022
5390	3411	0424	0114
5391	3433	0424	0114
5392	3403	0424	0114
5393	3401	0424	0114
5394	3400	0424	0114
5395	1301	0424	0114
