crn	r0	r1	r2
4371	3311	0323	0133	0300
4372	3311	0333	0133	0300
4373	2213	0311	0103	0100
4374	2212	0311	0103	0100
4375	2211	0311	0103	0100
4376	2311	1312	2300	0123
4377	2311	1211	2300	0123
4378	2311	1311	2300	0123
4379	2312	1311	3300	0133
438	3322	0111	0300	0100
4380	2322	1311	3300	0133
4381	2322	1311	0113	0100
4382	2313	1311	3300	0133
4383	2311	1311	3300	0133
4384	2312	1311	0113	0100
4385	3311	1323	3300	0133
4386	3311	1312	3300	0133
4387	3311	1311	3300	0133
4388	2223	1311	0113	0100
4389	2211	1311	0113	0100
439	0322	0111	0301	0100
4390	2212	1311	0113	0100
4391	2212	2311	2300	0123
4392	2212	2211	2200	0122
4393	2223	3300	0133	0111
4394	2211	2303	0122	0100
4395	2213	3300	0133	0111
4396	2211	2302	0122	0100
4397	3311	2203	0133	0100
4398	2212	3300	0133	0111
4399	2313	2311	2300	0123
44	1233	0111	0300	0100
440	0322	0111	0300	0100
4400	2313	2211	0122	0100
4401	2313	3311	0133	0100
4402	2313	3311	0133	0300
4403	3311	2303	0133	0300
4404	3311	2203	0133	0300
4405	3311	2302	0133	0300
4406	3311	2300	0133	0100
4407	3311	2302	0133	0100
4408	3311	2311	0133	0100
4409	3313	2311	0123	0100
441	3322	0111	0203	0100
4410	3313	2211	0122	0100
4411	3311	2303	0133	0100
4412	3311	2211	0133	0300
4413	2312	3300	0133	0111
4414	2312	3311	0133	0100
4415	2312	2211	0122	0100
4416	2313	3311	3300	0133
4417	2212	3311	3300	0133
4418	2312	2311	2300	0123
4419	2322	3311	3300	0133
442	3322	0111	0201	0100
4420	2312	3311	3300	0133
4421	3312	3311	3300	0133
4422	1211	2203	0122	0300
4423	1201	1200	0111	0102
4424	2200	0111	0301	0102
4425	1200	0111	0103	0102
4426	1200	0111	0301	0102
4427	1200	0111	0201	0102
4428	1300	0111	0201	0103
4429	1300	0111	0301	0103
443	3322	0111	0200	0100
4430	1300	0111	0203	0103
4431	1312	1200	0113	0111
4432	1322	1211	2200	0113
4433	1213	1311	0112	0100
4434	1233	1311	0112	0100
4435	1200	0111	0302	0102
4436	1300	0111	0302	0103
4437	1311	1303	3300	0113
4438	1200	0113	0111	0102
4439	1213	1311	1300	0112
444	0322	0111	0201	0100
4440	1213	1211	1300	0112
4441	1322	1311	2200	0113
4442	1201	0311	0113	0100
4443	1300	0111	0103	0102
4444	1300	0111	0103	0200
4445	3300	0111	0302	0103
4446	1312	1211	1200	0113
4447	1312	1211	1300	0113
4448	1322	1211	1300	0113
4449	1323	2300	0113	0111
445	0322	0111	0200	0100
4450	1301	1200	0111	0102
4451	1303	1200	0111	0102
4452	1323	1200	0111	0102
4453	1211	2200	0222	0102
4454	2211	2200	0222	0102
4455	1200	0111	0203	0102
4456	1301	1300	0111	0103
4457	1302	1300	0111	0103
4458	1203	1200	0311	0112
4459	3300	0111	0301	0103
446	0322	0113	0111	0100
4460	3300	0111	0201	0103
4461	3300	0111	0103	0102
4462	1211	1202	2200	0112
4463	2211	1222	1200	0112
4464	1311	1300	0313	0103
4465	1311	1300	0111	0103
4466	0122	0111	0203	0300
4467	0123	0111	0203	0300
4468	0111	0302	0103	0200
4469	0211	0112	0203	0100
447	0322	0133	0111	0100
4470	2211	3301	0112	0100
4471	2211	2301	0112	0100
4472	1303	3300	0113	0111
4473	1211	1200	0212	0102
4474	1211	1200	0111	0102
4475	2311	1300	0123	0201
4476	2200	0111	0203	0102
4477	2200	0111	0201	0102
4478	1213	1300	0112	0111
4479	1223	2300	0112	0111
448	3322	0113	0111	0100
4480	0111	0203	0102	0300
4481	0211	0203	0102	0300
4482	0212	0311	0113	0100
4483	0222	0311	0113	0100
4484	0222	0211	0112	0100
4485	2322	0211	0112	0100
4486	1233	3300	0112	0111
4487	1312	1211	0113	0100
4488	1312	1211	0123	0100
4489	1211	0222	0102	0100
449	3322	0133	0111	0100
4490	1222	1211	0112	0200
4491	2200	0111	0102	0300
4492	1200	0111	0102	0300
4493	1201	1300	0111	0103
4494	1202	1300	0111	0103
4495	1223	1300	0111	0103
4496	2211	1200	0212	0102
4497	1211	1200	0312	0103
4498	1211	0212	0102	0100
4499	0211	0113	0112	0100
45	0233	0111	0300	0100
450	0233	0111	0203	0100
4500	0311	0113	0112	0100
4501	1300	0112	0111	0103
4502	1300	0122	0111	0103
4503	3311	1333	1300	0113
4504	3311	1301	0113	0100
4505	3311	1201	0113	0100
4506	3311	1213	0113	0100
4507	1202	2200	0112	0111
4508	1222	2200	0112	0111
4509	2200	0111	0103	0102
451	0223	0111	0203	0100
4510	2200	0111	0302	0102
4511	2311	1223	2300	0112
4512	0311	0113	0102	0100
4513	2201	0311	0113	0100
4514	1233	1311	3300	0112
4515	1233	1211	3300	0112
4516	1211	1202	0112	0200
4517	1311	1302	0113	0200
4518	0211	0112	0201	0100
4519	0211	0112	0301	0100
452	0233	0111	0103	0100
4520	2211	0112	0301	0100
4521	1213	0311	0102	0200
4522	2211	1222	0112	0200
4523	3300	0111	0203	0103
4524	1213	1311	1200	0112
4525	1233	1311	1200	0112
4526	1311	2300	0113	0102
4527	1311	1300	0213	0102
4528	2311	1300	0113	0102
4529	1213	0311	0102	0100
453	0223	0111	0103	0100
4530	2211	1201	0112	0100
4531	1311	0213	0102	0100
4532	1311	0213	0102	0200
4533	1311	0233	0102	0200
4534	1312	1311	1200	0113
4535	2311	1223	1200	0112
4536	1222	1211	2200	0112
4537	1223	1211	2300	0112
4538	1201	2200	0111	0102
4539	1213	1311	0122	0100
454	2223	0111	0103	0100
4540	2213	1311	0122	0200
4541	2211	1301	0112	0100
4542	2211	1311	0112	0100
4543	3311	1211	0113	0100
4544	0311	0113	0301	0100
4545	0311	0113	0300	0100
4546	0211	0112	0300	0100
4547	0211	0112	0200	0100
4548	0211	0112	0103	0100
4549	1323	1311	2300	0113
455	2223	0111	0200	0100
4550	1200	0312	0311	0103
4551	0311	0113	0201	0100
4552	0311	0113	0200	0100
4553	0133	0111	0302	0200
4554	1202	3300	0111	0103
4555	1203	3300	0111	0103
4556	1203	1300	0111	0103
4557	1201	3300	0111	0103
4558	1301	3300	0111	0103
4559	1302	3300	0111	0103
456	2223	0111	0203	0100
4560	1312	1300	0111	0103
4561	1311	3300	0333	0103
4562	3311	3300	0333	0103
4563	3311	1233	1200	0112
4564	3311	1233	3300	0112
4565	3300	0111	0103	0200
4566	1311	0333	0103	0100
4567	1311	0333	0103	0300
4568	0211	0302	0103	0100
4569	0311	0302	0103	0200
457	2223	0111	0201	0100
4570	0211	0302	0103	0200
4571	0211	0302	0103	0300
4572	1333	3300	0113	0111
4573	2333	3300	0123	0111
4574	1301	2200	0111	0102
4575	3301	2200	0111	0102
4576	1333	1311	3300	0113
4577	1303	1300	0311	0113
4578	1302	1300	0211	0113
4579	1312	1211	0133	0100
458	2223	0111	0301	0100
4580	1322	2200	0113	0111
4581	3322	2200	0133	0111
4582	3323	2300	0133	0111
4583	0123	0111	0302	0200
4584	0322	0311	0103	0200
4585	0233	0211	0102	0300
4586	0311	0203	0102	0100
4587	0311	0203	0102	0200
4588	3311	0233	0102	0200
4589	2233	1300	0111	0103
459	0223	0111	0301	0100
4590	2233	1200	0111	0102
4591	1233	1200	0111	0102
4592	1211	0312	0103	0100
4593	1311	0313	0103	0100
4594	0123	0111	0300	0200
4595	1300	0212	0111	0103
4596	1300	0213	0111	0103
4597	3311	2301	0113	0100
4598	3311	3301	0113	0100
4599	3311	2201	0113	0100
46	2333	0111	0300	0100
460	0223	0111	0201	0100
4600	1300	0311	0113	0100
4601	1302	0311	0113	0100
4602	1201	0211	0112	0100
4603	1201	0311	0123	0100
4604	2303	0311	0123	0100
4605	3312	1200	0133	0111
4606	3313	1300	0133	0111
4607	3311	0313	0103	0100
4608	2211	2201	0112	0100
4609	2211	0312	0112	0100
461	0223	0111	0300	0100
4610	2211	1312	0112	0100
4611	2211	1323	0112	0100
4612	2211	0323	0112	0100
4613	1202	1200	0211	0112
4614	1211	1300	0112	0203
4615	2312	1200	0123	0111
4616	1203	1200	0111	0102
4617	1203	2200	0111	0102
4618	1301	0311	0113	0100
4619	1301	0311	0133	0100
462	0223	0111	0200	0100
4620	1213	3300	0111	0103
4621	1223	3300	0111	0103
4622	1323	3300	0111	0103
4623	1323	1300	0111	0103
4624	1322	1300	0111	0103
4625	1211	0322	0103	0100
4626	1200	0322	0111	0102
4627	1311	1200	0113	0302
4628	2311	2300	0223	0102
4629	2311	0223	0102	0200
463	2223	0111	0300	0100
4630	2311	0223	0102	0100
4631	3311	0233	0102	0100
4632	3311	0233	0102	0300
4633	3323	2311	0133	0100
4634	1301	0211	0112	0100
4635	3301	0211	0112	0100
4636	3301	0311	0113	0100
4637	2301	0311	0113	0100
4638	2313	1300	0123	0111
4639	2212	1200	0122	0111
464	2212	0111	0203	0100
4640	0311	0113	0203	0100
4641	0311	0113	0302	0100
4642	0211	0112	0302	0100
4643	0233	0111	0102	0300
4644	0233	0311	0113	0100
4645	0333	0311	0113	0100
4646	2211	1322	1300	0113
4647	2211	1322	2200	0113
4648	1201	0211	0122	0100
4649	1301	0211	0123	0100
465	2212	0111	0103	0100
4650	2302	0211	0123	0100
4651	2302	0211	0112	0100
4652	1302	0211	0112	0100
4653	1323	0211	0112	0100
4654	2211	0112	0102	0200
4655	1213	0211	0112	0100
4656	1213	0311	0113	0100
4657	0213	0311	0113	0100
4658	0223	0311	0113	0100
4659	1211	2300	0112	0103
466	0212	0111	0203	0100
4660	2311	1223	0112	0100
4661	2211	0112	0102	0100
4662	2211	0112	0103	0100
4663	2311	0112	0103	0100
4664	1300	1200	0111	0103
4665	1300	0312	0111	0103
4666	1200	0312	0111	0102
4667	0311	0203	0102	0300
4668	0212	0211	0112	0100
4669	0213	0211	0112	0100
467	0212	0111	0200	0100
4670	1211	2200	0112	0102
4671	2211	2200	0112	0100
4672	1312	0211	0103	0100
4673	1312	0211	0103	0300
4674	1311	0313	0103	0300
4675	1211	0312	0103	0300
4676	1213	1300	0111	0103
4677	1211	1300	0111	0103
4678	1311	1200	0111	0102
4679	2211	1200	0112	0102
468	0212	0111	0103	0100
4680	1203	0311	0112	0100
4681	1203	0311	0113	0100
4682	1202	0311	0113	0100
4683	1222	0311	0113	0100
4684	1222	0211	0112	0100
4685	1311	1211	0123	0100
4686	1211	1203	0112	0300
4687	2211	0212	0102	0200
4688	2211	0212	0102	0100
4689	1202	2200	0211	0112
469	2212	0111	0200	0100
4690	1303	3300	0311	0113
4691	1311	0233	0102	0100
4692	2213	1300	0122	0111
4693	1300	0112	0111	0203
4694	1200	0123	0111	0102
4695	1200	0123	0111	0301
4696	1211	0222	0102	0200
4697	2211	0222	0102	0100
4698	2211	0222	0102	0200
4699	1303	2200	0111	0102
47	2333	0111	0200	0100
470	2212	0111	0201	0100
4700	1202	2200	0111	0102
4701	1202	1200	0111	0102
4702	1302	1200	0111	0102
4703	1302	2200	0111	0102
4704	1323	2200	0111	0102
4705	1201	2200	0211	0122
4706	1201	2300	0311	0123
4707	1200	0122	0111	0201
4708	1200	0122	0111	0102
4709	1311	1303	0113	0300
471	0212	0111	0201	0100
4710	2311	2303	0123	0300
4711	1312	0211	0112	0100
4712	1311	0211	0112	0100
4713	1211	0311	0113	0100
4714	2211	0311	0113	0100
4715	2311	0311	0113	0100
4716	0311	0211	0113	0100
4717	2322	2200	0123	0111
4718	2201	2200	0111	0102
4719	2301	2200	0111	0102
472	2212	0111	0301	0100
4720	2303	2200	0111	0102
4721	2203	2200	0111	0102
4722	3300	0112	0111	0103
4723	2300	0112	0111	0103
4724	3311	0113	0103	0100
4725	3311	0113	0103	0300
4726	2201	1300	0111	0103
4727	2301	1300	0111	0103
4728	2312	1300	0111	0103
4729	2313	1300	0111	0103
473	0212	0111	0301	0100
4730	2311	1300	0111	0103
4731	2311	1200	0111	0102
4732	1303	1300	0111	0103
4733	1303	3300	0111	0103
4734	2311	1323	1300	0113
4735	2311	1323	2300	0113
4736	2211	1222	2200	0112
4737	1200	0113	0111	0302
4738	1213	1200	0111	0102
4739	1312	1200	0111	0102
474	2212	0111	0300	0100
4740	1312	2200	0111	0102
4741	3312	2200	0111	0102
4742	3312	3300	0111	0103
4743	2211	0322	0103	0100
4744	2211	0322	0103	0300
4745	2211	0322	0103	0200
4746	1211	0322	0103	0300
4747	1211	0212	0102	0200
4748	1233	1300	0111	0103
4749	1301	2300	0211	0123
475	0212	0111	0300	0100
4750	2302	2300	0211	0123
4751	2303	2300	0311	0123
4752	2211	1200	0122	0201
4753	2311	1200	0123	0301
4754	1213	1311	2300	0123
4755	2313	1311	1300	0123
4756	3311	1333	3300	0113
4757	1312	1211	3300	0133
4758	2223	2300	0122	0111
4759	2233	3300	0122	0111
476	0123	0111	0201	0100
4760	2202	1200	0111	0102
4761	2223	1200	0111	0102
4762	1223	1200	0111	0102
4763	1333	1200	0111	0102
4764	1333	2200	0111	0102
4765	1213	1311	0123	0100
4766	2213	1311	0122	0100
4767	2213	1311	1300	0122
4768	2212	1211	1200	0122
4769	1222	1200	0111	0102
477	0112	0111	0201	0100
4770	1222	2200	0111	0102
4771	1222	0112	0111	0200
4772	1301	3300	0311	0133
4773	1300	0133	0111	0301
4774	1300	0133	0111	0103
4775	0322	0111	0103	0200
4776	1211	2202	0122	0200
4777	1311	3303	0133	0300
4778	3311	0113	0201	0100
4779	3311	0113	0301	0100
478	1223	0111	0201	0100
4780	3311	0113	0300	0100
4781	2211	0112	0300	0100
4782	2211	0112	0302	0100
4783	1300	1200	0111	0102
4784	1322	1200	0111	0102
4785	1322	2200	0111	0102
4786	1322	3300	0111	0103
4787	3311	0122	0113	0100
4788	2213	1211	1300	0122
4789	2213	2211	1300	0122
479	0123	0111	0301	0100
4790	2200	1300	0111	0103
4791	2203	1300	0111	0103
4792	2203	1200	0111	0102
4793	2200	1200	0111	0102
4794	3300	1200	0111	0103
4795	3300	1300	0111	0103
4796	0312	0311	0113	0100
4797	0313	0311	0113	0100
4798	1311	3300	0113	0103
4799	1311	3300	0111	0103
48	2333	0111	0201	0100
480	0112	0111	0301	0100
4800	1211	3300	0111	0103
4801	1211	2200	0111	0102
4802	0211	0122	0112	0100
4803	0211	0123	0112	0100
4804	0311	0123	0113	0100
4805	0311	0122	0113	0100
4806	2211	1312	0133	0100
4807	2311	1312	0133	0100
4808	1300	0123	0111	0201
4809	1300	0333	0111	0103
481	1223	0111	0301	0100
4810	1200	0333	0111	0102
4811	3312	1311	1200	0133
4812	3312	1211	1200	0133
4813	3312	1211	0133	0100
4814	1311	3300	0233	0102
4815	1200	0212	0211	0102
4816	1300	0213	0211	0102
4817	1222	1300	0111	0103
4818	1222	3300	0111	0103
4819	2322	3300	0111	0103
482	0123	0111	0300	0100
4820	2333	3300	0111	0103
4821	3301	1300	0111	0103
4822	3302	1300	0111	0103
4823	3302	1200	0111	0102
4824	3312	1200	0111	0102
4825	3301	1200	0111	0102
4826	2301	1200	0111	0102
4827	2311	0113	0102	0100
4828	2311	0323	0103	0100
4829	1333	1311	0113	0300
483	1223	0111	0300	0100
4830	1322	1311	0113	0200
4831	1322	1211	0113	0100
4832	1311	3302	0133	0200
4833	1300	0313	0311	0103
4834	1333	1300	0111	0103
4835	1200	0133	0111	0102
4836	1200	0233	0111	0102
4837	1300	0233	0111	0103
4838	1200	0313	0111	0102
4839	1200	0213	0111	0102
484	0123	0111	0103	0100
4840	1211	2200	0322	0103
4841	2211	2200	0322	0103
4842	2202	0211	0122	0100
4843	2203	0311	0122	0100
4844	2203	0211	0112	0100
4845	2200	0211	0112	0100
4846	3313	3311	1300	0133
4847	2211	0112	0200	0100
4848	2211	0112	0203	0100
4849	3311	0113	0302	0100
485	0112	0111	0300	0100
4850	1213	1311	2200	0122
4851	2213	1311	2200	0122
4852	2233	1311	2200	0122
4853	2233	1211	3300	0122
4854	2233	1311	3300	0122
4855	2202	0311	0113	0100
4856	2302	0311	0113	0100
4857	2300	0311	0112	0103
4858	2311	1200	0112	0103
4859	1213	2200	0111	0102
486	1223	0111	0103	0100
4860	1223	2200	0111	0102
4861	2322	2200	0111	0102
4862	2322	1300	0111	0103
4863	2322	1200	0111	0102
4864	0211	0133	0112	0100
4865	1312	1211	2300	0123
4866	3312	1211	3300	0133
4867	3312	3311	1200	0133
4868	2211	1312	3300	0133
4869	2311	1312	3300	0133
487	1223	0113	0111	0100
4870	3323	2311	3300	0133
4871	2311	0112	0103	0300
4872	2311	0323	0103	0300
4873	2311	0123	0203	0300
4874	2201	1200	0111	0102
4875	2213	1200	0111	0102
4876	2212	1200	0111	0102
4877	2312	1200	0111	0102
4878	1200	0311	0113	0100
4879	1200	0211	0112	0100
488	1223	0133	0111	0100
4880	1300	0211	0112	0100
4881	1322	0211	0112	0100
4882	0322	0211	0112	0100
4883	0322	0311	0113	0100
4884	0323	0311	0113	0100
4885	0313	0211	0112	0100
4886	0312	0211	0112	0100
4887	0323	0211	0112	0100
4888	0311	0211	0112	0100
4889	0333	0211	0112	0100
489	2223	0113	0111	0100
4890	1311	2200	0111	0102
4891	1311	1211	2300	0123
4892	2212	3311	0113	0100
4893	2223	3311	0113	0100
4894	2213	3311	0113	0100
4895	2213	0311	0113	0100
4896	1223	0311	0113	0100
4897	2223	0311	0113	0100
4898	3311	1300	0133	0301
4899	2211	1200	0111	0102
49	2333	0211	0111	0100
490	2223	0133	0111	0100
4900	3311	1200	0111	0102
4901	2211	1322	0113	0100
4902	3311	0333	0103	0100
4903	3311	0333	0103	0300
4904	2200	0333	0111	0102
4905	3300	0333	0111	0103
4906	3300	0333	0311	0103
4907	3313	1311	1300	0133
4908	3323	2311	2300	0133
4909	3323	3311	2300	0133
491	2212	0113	0111	0100
4910	2211	0112	0201	0100
4911	3311	0113	0200	0100
4912	3311	0113	0203	0100
4913	2300	0211	0113	0102
4914	1200	0311	0111	0102
4915	1200	0211	0111	0102
4916	3311	0113	0102	0100
4917	3311	0313	0103	0300
4918	2311	0113	0102	0200
4919	2311	0123	0302	0200
492	2212	0133	0111	0100
4920	2311	0123	0300	0200
4921	1200	0312	0111	0103
4922	1200	0212	0111	0102
4923	1233	2200	0111	0102
4924	1233	3300	0111	0103
4925	1233	0112	0111	0300
4926	1312	3300	0111	0103
4927	3323	3300	0111	0103
4928	3313	3300	0111	0103
4929	3313	1300	0111	0103
493	1223	0111	0203	0100
4930	3311	0133	0302	0200
4931	2200	0133	0111	0102
4932	3300	0122	0111	0103
4933	2312	1211	1200	0123
4934	2312	2311	1200	0123
4935	2313	2311	1300	0123
4936	2211	1202	0112	0100
4937	2211	1203	0112	0100
4938	3311	1203	0113	0100
4939	3311	1213	0123	0100
494	1223	0111	0200	0100
4940	2212	2211	1200	0122
4941	2312	1211	2300	0123
4942	1333	3300	0111	0103
4943	1302	0113	0111	0200
4944	1322	0113	0111	0200
4945	1312	0311	0113	0100
4946	2312	0311	0113	0100
4947	2313	0311	0113	0100
4948	3313	0311	0113	0100
4949	3323	0311	0113	0100
495	1223	0111	0302	0100
4950	2300	1300	0111	0103
4951	2302	1300	0111	0103
4952	2303	1300	0111	0103
4953	3303	1300	0111	0103
4954	3323	1300	0111	0103
4955	3323	1200	0111	0102
4956	3313	1200	0111	0102
4957	2313	1200	0111	0102
4958	3311	1312	0113	0100
4959	2211	1312	0123	0100
496	1223	0111	0102	0100
4960	2211	2300	0122	0203
4961	1302	0211	0113	0100
4962	2201	3300	0111	0103
4963	2301	3300	0111	0103
4964	2312	3300	0111	0103
4965	2312	2200	0111	0102
4966	3313	2200	0111	0102
4967	3303	2200	0111	0102
4968	3303	1200	0111	0102
4969	2303	1200	0111	0102
497	2223	0111	0102	0100
4970	2333	1200	0111	0102
4971	2333	1300	0111	0103
4972	3311	1213	2300	0123
4973	3311	1213	2200	0122
4974	2311	1213	2200	0122
4975	0311	0133	0113	0100
4976	2211	1322	0112	0100
4977	2211	1322	0113	0200
4978	2223	1211	2300	0122
4979	2203	2200	0311	0122
498	2223	0111	0302	0100
4980	2202	2200	0211	0122
4981	2211	2202	0112	0100
4982	2211	0212	0112	0100
4983	2211	0213	0112	0100
4984	3311	0213	0113	0100
4985	3311	0212	0113	0100
4986	2322	2211	2300	0123
4987	2322	1211	2300	0123
4988	2201	0211	0112	0100
4989	2213	0211	0112	0100
499	2212	0111	0102	0100
4990	2212	0211	0112	0100
4991	2223	0211	0112	0100
4992	0223	0211	0112	0100
4993	3323	0211	0112	0100
4994	3313	0211	0112	0100
4995	3311	0211	0112	0100
4996	2211	0211	0112	0100
4997	2211	0233	0112	0100
4998	2211	0133	0112	0100
4999	2211	0123	0112	0100
5	3303	2202	0111	0100
50	0333	0211	0111	0100
500	2212	0123	0111	0100
5000	3311	0123	0113	0100
5001	3311	1223	0113	0100
5002	3311	1222	0113	0100
5003	2211	1222	0112	0100
5004	2211	1200	0112	0100
5005	2211	1300	0112	0100
5006	2211	1223	0112	0100
5007	2211	1312	2300	0123
5008	2211	0122	0203	0300
5009	2211	1213	0112	0100
501	2212	0112	0111	0100
5010	2211	0313	0112	0100
5011	3311	0313	0113	0100
5012	3311	0312	0113	0100
5013	3311	0323	0113	0100
5014	3311	0333	0113	0100
5015	3311	1333	0113	0100
5016	2211	1333	0112	0100
5017	2211	0333	0112	0100
5018	1202	0112	0111	0200
5019	1202	0211	0112	0200
502	2223	0123	0111	0100
5020	1203	0211	0112	0100
5021	1202	0211	0112	0100
5022	3322	1211	2200	0133
5023	3322	1311	2200	0133
5024	3323	1311	2300	0133
5025	1303	0113	0111	0300
5026	1333	0113	0111	0300
5027	2333	0123	0111	0300
5028	2202	1300	0111	0103
5029	2223	1300	0111	0103
503	2223	0112	0111	0100
5030	2200	1300	0111	0102
5031	2300	1200	0111	0102
5032	3300	1200	0111	0102
5033	2302	1200	0111	0102
5034	3311	1200	0113	0100
5035	3311	1300	0113	0100
5036	3311	1300	0313	0103
5037	2211	0113	0112	0100
5038	3311	0113	0112	0100
5039	2311	1213	0122	0100
504	2223	0122	0111	0100
5040	3311	1213	0122	0100
5041	2223	2311	0122	0100
5042	2233	1311	0122	0100
5043	2200	0112	0111	0102
5044	2200	0212	0111	0102
5045	2200	0213	0111	0102
5046	2200	0313	0111	0102
5047	1203	0112	0111	0300
5048	2313	1311	2300	0123
5049	2333	1311	2300	0123
505	1223	0123	0111	0100
5050	2333	1311	3300	0123
5051	3311	1303	0113	0100
5052	3311	1302	0113	0100
5053	2211	1302	0112	0100
5054	2211	3302	0112	0100
5055	2211	0322	0112	0100
5056	1300	0322	0111	0103
5057	2213	1300	0111	0103
5058	2212	1300	0111	0103
5059	3312	1300	0111	0103
506	1223	0112	0111	0100
5060	3303	3300	0311	0133
5061	3302	3300	0211	0133
5062	3322	1211	3300	0133
5063	3322	2211	2200	0133
5064	2211	2302	0112	0100
5065	2211	0222	0112	0100
5066	3311	0222	0113	0100
5067	1200	0222	0111	0102
5068	1300	0222	0111	0103
5069	3311	1322	0113	0100
507	1223	0122	0111	0100
5070	3311	1323	0113	0100
5071	2311	1323	0113	0100
5072	1300	0123	0111	0103
5073	1300	0223	0111	0103
5074	1300	0323	0111	0103
5075	1200	0323	0111	0102
5076	3311	1300	0113	0103
5077	3311	1300	0111	0103
5078	2211	1300	0111	0103
5079	2211	1303	0112	0100
508	2223	1323	0111	0100
5080	2211	1233	0112	0100
5081	1233	1211	0112	0300
5082	2333	1311	0123	0100
5083	3311	1233	0113	0100
5084	3311	0233	0113	0100
5085	3311	0223	0113	0100
5086	3311	0211	0113	0100
5087	3311	0311	0113	0100
5088	3311	2311	0113	0100
5089	3311	0322	0113	0100
509	2223	1333	0111	0100
5090	3311	3302	0113	0100
5091	3311	3303	0113	0100
5092	3311	2303	0113	0100
5093	3311	2203	0113	0100
5094	2211	2203	0112	0100
5095	2211	2303	0112	0100
5096	2211	2300	0112	0100
5097	3311	2300	0113	0100
5098	2211	0311	0112	0100
5099	2300	0113	0111	0102
51	1333	0211	0111	0100
510	1223	0313	0111	0100
5100	1300	0213	0111	0102
5101	1200	0223	0111	0102
5102	1300	0211	0111	0103
5103	1300	0311	0111	0103
5104	3300	0311	0113	0103
5105	3300	0311	0111	0103
5106	3300	0211	0111	0103
5107	3311	3300	0233	0102
5108	3311	2300	0133	0302
5109	3311	2200	0133	0302
511	1223	0333	0111	0100
5110	3302	0211	0133	0300
5111	3302	0211	0133	0200
5112	2233	2211	3300	0122
5113	2233	3311	2200	0122
5114	2233	3311	3300	0122
5115	3312	3311	0113	0100
5116	3312	0311	0113	0100
5117	3322	0311	0113	0100
5118	2322	0311	0113	0100
5119	2200	0123	0111	0102
512	2223	0333	0111	0100
5120	2200	0123	0111	0302
5121	3311	1202	0113	0100
5122	3311	1333	0113	0300
5123	3300	0123	0111	0103
5124	3322	1300	0111	0103
5125	3322	1200	0111	0102
5126	3322	0133	0111	0200
5127	3302	0133	0111	0200
5128	3302	2200	0111	0102
5129	3323	2200	0111	0102
513	1223	1311	0111	0100
5130	2300	2200	0111	0102
5131	3300	2200	0111	0102
5132	3300	2300	0111	0103
5133	2200	0322	0111	0103
5134	2200	0322	0111	0102
5135	2200	0312	0111	0102
5136	2200	0211	0111	0102
5137	2200	0311	0111	0102
5138	2223	2211	2300	0122
5139	2223	2311	2300	0122
514	2223	3311	0111	0100
5140	2223	2311	2200	0122
5141	2322	1211	2200	0123
5142	2202	2200	0111	0102
5143	2202	3300	0111	0103
5144	2212	3300	0111	0103
5145	2213	3300	0111	0103
5146	2213	2200	0111	0102
5147	2313	2200	0111	0102
5148	1303	0211	0112	0100
5149	1223	0211	0112	0100
515	2223	0311	0111	0100
5150	2223	2211	0112	0100
5151	2233	2211	0112	0100
5152	2233	2211	0122	0300
5153	2211	3303	0112	0100
5154	3311	2302	0113	0100
5155	3311	2200	0113	0100
5156	2211	3300	0112	0100
5157	3311	3300	0113	0100
5158	3311	2202	0113	0100
5159	2302	2200	0111	0102
516	2223	1311	0111	0100
5160	3322	3311	2200	0133
5161	3322	2211	3300	0133
5162	2322	2211	2200	0123
5163	2322	2311	2200	0123
5164	1300	0313	0111	0103
5165	1233	0311	0113	0100
5166	1233	0211	0112	0100
5167	1333	0211	0112	0100
5168	1333	0311	0113	0100
5169	2311	3300	0123	0203
517	1223	0311	0111	0100
5170	2311	2200	0123	0302
5171	1203	0311	0112	0300
5172	2333	3311	2300	0123
5173	2333	3311	3300	0123
5174	2200	0133	0111	0302
5175	2300	0133	0111	0302
5176	2301	0211	0112	0100
5177	2202	0211	0112	0100
5178	2303	0211	0112	0100
5179	3303	0211	0112	0100
518	2223	0313	0111	0100
5180	2333	2311	3300	0123
5181	2200	0311	0113	0100
5182	3300	0311	0113	0100
5183	3311	2211	0113	0100
5184	2212	2200	0111	0102
5185	2223	2200	0111	0102
5186	2233	2200	0111	0102
5187	2233	3300	0111	0103
5188	2333	2200	0111	0102
5189	2333	2211	0112	0100
519	2212	0313	0111	0100
5190	0233	0211	0112	0100
5191	2233	0211	0112	0100
5192	2233	3311	0122	0100
5193	2233	3311	0122	0200
5194	2223	2311	0122	0200
5195	3311	1233	0112	0100
5196	2322	1211	0123	0100
5197	2313	1311	0123	0100
5198	1322	0311	0113	0100
5199	2211	2200	0111	0102
52	1333	0311	0111	0100
520	2212	1311	0111	0100
5200	2311	2200	0111	0102
5201	3311	2200	0111	0102
5202	3322	2200	0111	0102
5203	3322	1211	0133	0100
5204	3322	2211	0133	0100
5205	3300	0113	0111	0103
5206	3300	0213	0111	0103
5207	3300	0212	0111	0103
5208	3300	0313	0111	0103
5209	3300	0312	0111	0103
521	2212	3311	0111	0100
5210	2300	0323	0311	0103
5211	2200	0322	0311	0103
5212	2200	0211	0112	0102
5213	2200	0222	0111	0102
5214	3300	0222	0111	0103
